,gini
ENSG00000064787,0.8315821277672821
ENSG00000064886,0.683676246370623
ENSG00000064932,0.3071463457244525
ENSG00000064933,0.2795902698343511
ENSG00000064961,0.5123858746891345
ENSG00000064989,0.6382004931463195
ENSG00000064995,0.2525752266543785
ENSG00000064999,0.25655307146875467
ENSG00000065000,0.22927110437358425
ENSG00000065029,0.3988461773346092
ENSG00000065054,0.5422097004041998
ENSG00000065057,0.3902221245080279
ENSG00000065060,0.4432643401407949
ENSG00000065135,0.1758106490142967
ENSG00000065150,0.2754869502794302
ENSG00000065154,0.3398073107646521
ENSG00000065183,0.24573948597865453
ENSG00000065243,0.3194376476130504
ENSG00000065268,0.3187161613898925
ENSG00000065308,0.27838310913375774
ENSG00000065357,0.4827778306453384
ENSG00000065361,0.722257556298356
ENSG00000065413,0.25227633868400945
ENSG00000065427,0.2111333706134775
ENSG00000065457,0.2873565884011242
ENSG00000065485,0.5927092029205298
ENSG00000065491,0.42586163015509726
ENSG00000065518,0.1328822237428632
ENSG00000065526,0.2872898435626443
ENSG00000065534,0.8329267009934191
ENSG00000065548,0.21410252483579445
ENSG00000065559,0.274556313011481
ENSG00000065600,0.18886264525933932
ENSG00000065613,0.2325762268261584
ENSG00000065615,0.2257975076502062
ENSG00000065621,0.6990261419317783
ENSG00000065665,0.5958485348375177
ENSG00000065675,0.6824628550766537
ENSG00000065717,0.6235534344454379
ENSG00000065802,0.42529021099294184
ENSG00000065809,0.2564120412443092
