,mgc_gini
GO:0010942,0.7522482675773853
GO:0010951,0.8876310860627852
GO:0010971,0.6006312691323966
GO:0010975,0.8187383326244326
GO:0010976,0.7167754305401587
GO:0010977,0.7630050806230991
GO:0014003,0.7443310035320774
GO:0014032,0.713377519260777
GO:0014059,0.8947642538000075
GO:0014065,0.709384650039554
GO:0014068,0.8161480173876194
GO:0014070,0.6882003614941258
GO:0014823,0.7356702813544443
GO:0014911,0.7818643971529647
GO:0015031,0.47651925982185234
GO:0015698,0.7774065452258074
GO:0015701,0.8554764321217521
GO:0015711,0.9511618913674
GO:0015721,0.8438507708787109
GO:0015804,0.8716424643245705
GO:0015908,0.8465309055654816
GO:0015914,0.5684709395406943
GO:0015986,0.39825945977616556
GO:0016042,0.8141055423622604
GO:0016055,0.6329190198816845
GO:0016064,0.8790449980347879
GO:0016079,0.7917596516719643
GO:0016125,0.7182777483937951
GO:0016192,0.45432468799011294
GO:0016197,0.44388178764709607
GO:0016226,0.3692166539482432
GO:0016236,0.3759676561256343
GO:0016239,0.4502743873855287
GO:0016241,0.41308186312330275
GO:0016266,0.7104688075797356
GO:0016310,0.4931090541457406
GO:0016311,0.5835334798913577
GO:0016338,0.8825690490447033
GO:0016339,0.9029512353132624
GO:0016358,0.8135886048232812
GO:0016477,0.6963178578019242
GO:0016485,0.7298664135559969
GO:0016525,0.8020758666831388
GO:0016540,0.6880697278230372
GO:0016567,0.46682928772812693
GO:0016570,0.470497213289918
GO:0016573,0.40376911596941567
GO:0016575,0.41538724593757403
GO:0016579,0.48021599760744466
GO:0016601,0.5159705674621163
GO:0016925,0.43448577847339187
GO:0016973,0.3798860080081369
GO:0017015,0.5986939284130728
GO:0017148,0.44532907440382263
GO:0017156,0.8277250950648597
GO:0017157,0.7536496411816186
GO:0017158,0.8613778254639366
GO:0018105,0.5399881680997485
GO:0018107,0.5000026434496269
GO:0018108,0.7433217786633884
GO:0018149,0.9390172613601242
GO:0018230,0.5307796133918761
GO:0018279,0.38106652208816194
GO:0018345,0.508077636383953
GO:0019082,0.4844948531447007
GO:0019216,0.6045500497101928
GO:0019221,0.8002809560062447
GO:0019226,0.9311267794951203
GO:0019228,0.9280229064762731
GO:0019233,0.8771476969394028
GO:0019369,0.8123771121647065
GO:0019722,0.8563807541357127
GO:0019731,0.9155178615975803
GO:0019827,0.4335030296563573
GO:0019835,0.9237033770210124
GO:0019882,0.6160074239155495
GO:0019886,0.6909601748272716
GO:0019915,0.6663198605031594
GO:0019933,0.8147338865586826
GO:0019934,0.8358818461781505
GO:0021510,0.7072034156532792
GO:0021549,0.7752238547065808
GO:0021591,0.6626991160240948
GO:0021762,0.4617278388914201
GO:0021766,0.7034671812471223
GO:0021772,0.775188720960291
GO:0021915,0.693811736951359
GO:0021983,0.8819993649129392
GO:0021987,0.6229474187080012
GO:0022008,0.699192016077663
GO:0022038,0.6403939824576269
GO:0022604,0.5248052303387695
GO:0022617,0.8338453223551959
GO:0022900,0.6313098670323076
GO:0022904,0.41185768135994827
GO:0023019,0.8579039327775039
GO:0030010,0.6357479960908697
GO:0030030,0.5296489951296695
GO:0030032,0.6547913315468106
GO:0030036,0.6205380098428918
GO:0030041,0.7116381509408406
GO:0030071,0.4194949498370873
GO:0030073,0.7870090250831316
GO:0030097,0.5975555388415847
GO:0030099,0.5760857131977845
GO:0030100,0.5546930765962552
GO:0030101,0.8632842125581922
GO:0030148,0.6479402756619909
GO:0030150,0.3477424253190188
GO:0030155,0.747006159234621
GO:0030163,0.5999197063203505
GO:0030168,0.7601450883940098
GO:0030177,0.7938621167415699
GO:0030178,0.7931113294950581
GO:0030182,0.7882093970061901
GO:0030183,0.7885924199972023
GO:0030198,0.8403271608756365
GO:0030199,0.7837768381360253
GO:0030216,0.6994300876937767
GO:0030217,0.693349749776662
GO:0030218,0.5760424225741128
GO:0030220,0.5423716051172052
GO:0030225,0.7180016922283741
GO:0030282,0.821745312333473
GO:0030301,0.6301627489055917
GO:0030307,0.5279731348616866
GO:0030308,0.5904853315683289
GO:0030316,0.7005963780976514
GO:0030317,0.8873537933055876
GO:0030318,0.8194974154929153
GO:0030324,0.7915084807692264
GO:0030325,0.7182777483937951
GO:0030326,0.8409296186175438
GO:0030334,0.7196650458573888
GO:0030335,0.7318093964147723
GO:0030336,0.7086388355207064
GO:0030433,0.35042115755774705
GO:0030488,0.40561840167879826
GO:0030500,0.7223658213774886
GO:0030501,0.763125560313703
GO:0030509,0.7820993893907097
GO:0030511,0.5178145727905875
GO:0030512,0.6075319556554006
GO:0030513,0.802469353096645
GO:0030514,0.7534420987376272
GO:0030520,0.3782579655356732
GO:0030521,0.39077130598059795
GO:0030522,0.7031855841809713
GO:0030534,0.8500188836765656
GO:0030539,0.8781271394424249
GO:0030574,0.8343802156701872
GO:0030593,0.8855590686779238
GO:0030833,0.6589646002639622
GO:0030838,0.6635168703882174
GO:0030855,0.8772084153216259
GO:0030866,0.6172901444682206
GO:0030878,0.8034350184714787
GO:0030879,0.7909094484508654
GO:0030890,0.7623774962120647
GO:0030900,0.7858390049001636
GO:0030901,0.850138100816612
GO:0030968,0.46069341716697587
GO:0031016,0.835999108122971
GO:0031032,0.632073585443057
GO:0031047,0.5510926658682394
GO:0031069,0.8286972530573936
GO:0031100,0.7745929492806697
GO:0031116,0.4852619161753813
GO:0031122,0.4977710725959815
GO:0031145,0.38818611322720087
GO:0031146,0.48219154133027553
GO:0031175,0.6599201883297285
GO:0031214,0.9241564115134473
GO:0031295,0.7875532779855646
GO:0031297,0.4723841564813319
GO:0031333,0.4712148241194548
GO:0031334,0.5747421923396443
GO:0031397,0.4888770874785494
GO:0031398,0.4494078383146968
GO:0031424,0.9631686549548066
GO:0031507,0.4592367983170626
GO:0031532,0.7034081664046208
GO:0031589,0.7655426798338822
GO:0031623,0.7036265351148938
GO:0031640,0.9560990601674025
GO:0031641,0.6928734610129854
GO:0031647,0.4510717361313478
GO:0031648,0.4180634559272724
GO:0031663,0.7363542120760286
GO:0031667,0.8303894532643419
GO:0031669,0.49262676888594276
GO:0031929,0.45222225618836376
GO:0031954,0.5563185981242217
GO:0032007,0.4957176423737353
GO:0032008,0.4180225929368357
GO:0032024,0.777901132733021
GO:0032088,0.6198846262558764
GO:0032091,0.5047810271918898
GO:0032092,0.5483628065916255
GO:0032094,0.8492690634032882
GO:0032147,0.5672189127766629
GO:0032148,0.7330281534392491
GO:0032204,0.4028589319359487
GO:0032211,0.39787629201387653
GO:0032212,0.37499977810419
GO:0032259,0.5845408643109817
GO:0032331,0.7679184660316585
GO:0032332,0.8181751263475654
GO:0032355,0.7517843004414972
GO:0032402,0.5444662714539806
GO:0032418,0.3953022398755575
GO:0032435,0.4118239126074251
GO:0032436,0.46949470228660145
GO:0032438,0.4934350632868199
GO:0032456,0.3987756353171673
GO:0032465,0.4977710725959815
GO:0032467,0.6813078069683236
GO:0032481,0.4806328160312243
GO:0032496,0.8046192041675392
GO:0032508,0.4920296589865667
GO:0032526,0.760774784264864
GO:0032543,0.3279808086203241
GO:0032570,0.7340409497807578
GO:0032689,0.8688461326174104
GO:0032691,0.8714782925323585
GO:0032693,0.8645307633491891
GO:0032703,0.8388950098051943
GO:0032715,0.832845891908961
GO:0032720,0.8076604753366886
GO:0032722,0.7823255946674017
GO:0032727,0.5050816740678679
GO:0032728,0.5203435869282154
GO:0032729,0.8505013952705767
GO:0032731,0.7797795368451336
GO:0032733,0.8071353763758338
GO:0032735,0.818696440517799
GO:0032740,0.7632530141711671
GO:0032743,0.820905527106746
GO:0032753,0.8688461326174104
GO:0032755,0.7443465441282276
GO:0032757,0.7645969618610793
GO:0032760,0.7456763516814243
GO:0032781,0.5108670213137068
GO:0032868,0.6627661692606006
GO:0032869,0.5461995961366194
GO:0032870,0.8449753855675832
GO:0032880,0.5874924608218499
GO:0032922,0.5086835372783091
GO:0032924,0.7266550542706903
GO:0032956,0.6339268968407682
GO:0032967,0.7188276019235799
GO:0032968,0.3583183414176649
GO:0032981,0.3566393495775885
GO:0033077,0.5550935941239307
GO:0033137,0.6053054404092721
GO:0033138,0.6069986169402737
GO:0033209,0.591797790968222
GO:0033344,0.8299986293276553
GO:0033574,0.751211729384795
GO:0033617,0.3355805418326366
GO:0033627,0.7813858794126164
GO:0033674,0.8173551781697512
GO:0034063,0.3370764342823538
GO:0034067,0.408403499804195
GO:0034097,0.6816102590836648
GO:0034113,0.7998325422648406
GO:0034198,0.4289697900413471
GO:0034220,0.8899903894108665
GO:0034243,0.37308929838620103
GO:0034260,0.6123092736020748
GO:0034332,0.8388453887315963
GO:0034341,0.7111642179326905
GO:0034394,0.6271425219833769
GO:0034446,0.6933589085106656
GO:0034504,0.47948516654594747
GO:0034587,0.9114155703683406
GO:0034599,0.5140963770075239
GO:0034605,0.6300919214884018
GO:0034612,0.5887782171859876
GO:0034614,0.5338543803120679
GO:0034620,0.44661190131180334
GO:0034644,0.4204499243432383
GO:0034765,0.9147548488841821
GO:0034976,0.4739815956919997
GO:0035019,0.5407029373359818
GO:0035023,0.5852475913281816
GO:0035024,0.6645261912435125
GO:0035025,0.8666118712656504
GO:0035082,0.8374045171710527
GO:0035094,0.8425404686367829
GO:0035115,0.8514301107832347
GO:0035116,0.8548890995623937
GO:0035176,0.8892583893033263
GO:0035235,0.934890964160971
GO:0035249,0.9223474223351366
GO:0035264,0.582500811483889
GO:0035265,0.6750201566732039
GO:0035307,0.4051031166935367
GO:0035335,0.6423720138029687
GO:0035458,0.5978242205666868
GO:0035521,0.3935136968302293
GO:0035522,0.39304943132154846
GO:0035556,0.6928573334695354
GO:0035567,0.6506588201418488
GO:0035584,0.8112511074281958
GO:0035633,0.7848119684848851
GO:0035725,0.8860588592310011
GO:0035774,0.7602252108970244
GO:0035855,0.7144257503778788
GO:0035904,0.7290932862244051
GO:0035914,0.6016084942680766
GO:0035924,0.6124560238555737
GO:0035987,0.7814463418746597
GO:0035994,0.6388473776572093
GO:0036092,0.5756418580027212
GO:0036120,0.7190910161358055
GO:0036158,0.8910052463224682
GO:0036211,0.4410841751532068
GO:0036258,0.3322879914575586
GO:0036297,0.539306356038739
GO:0038095,0.5991324434737296
GO:0038096,0.6843201416496401
GO:0039702,0.32464665065387066
GO:0040014,0.4989916374859704
GO:0040018,0.7491899292904727
GO:0042026,0.4107505061389052
GO:0042060,0.7065616507814969
GO:0042073,0.5850235556955263
GO:0042098,0.6604867245292999
GO:0042100,0.880849367713889
GO:0042102,0.8474557032024895
GO:0042104,0.7687005819252426
GO:0042110,0.8049635073503031
GO:0042113,0.7623774962120647
GO:0042116,0.8807991950319517
GO:0042127,0.6921967149346804
GO:0042130,0.8686778806466809
GO:0042147,0.38956094398725044
GO:0042149,0.47778240066645705
GO:0042177,0.6230501747610571
GO:0042178,0.7964923225996181
GO:0042220,0.9118549658361466
GO:0042246,0.8152837424558737
GO:0042254,0.37027750990545705
GO:0042267,0.7304172655957732
GO:0042273,0.3440818972693847
GO:0042274,0.3411475614475359
GO:0042307,0.6048720298751467
GO:0042311,0.7620414401204763
GO:0042327,0.6343181840268466
GO:0042391,0.9187029427133555
GO:0042472,0.8821750949747875
GO:0042474,0.8511405565924421
GO:0042475,0.8139157413982913
GO:0042476,0.834926434093468
GO:0042531,0.8518508007733138
GO:0042542,0.5352880144190358
GO:0042552,0.6766997316144152
GO:0042554,0.8586843409887585
GO:0042572,0.8885655414472263
GO:0042573,0.9108255468312638
GO:0042593,0.761682404578753
GO:0042594,0.7463462129208607
GO:0042632,0.740015978369283
GO:0042733,0.7015908350043372
GO:0042742,0.8790449980347879
GO:0042744,0.936980897540216
GO:0042752,0.4840447398862347
GO:0042755,0.9103845801796197
GO:0042771,0.5040631852801937
GO:0042776,0.3613054796882238
GO:0042789,0.42387672453331465
GO:0042832,0.8632646659270314
GO:0042908,0.8017505680697042
GO:0042981,0.5200151902175274
GO:0043001,0.4788104535845753
GO:0043010,0.8020758666831388
GO:0043029,0.7218603692992233
GO:0043065,0.5945933763483118
GO:0043066,0.6418920522183732
GO:0043085,0.45417845845381827
GO:0043087,0.6619891742241742
GO:0043122,0.5699514515122229
GO:0043123,0.545705086541699
GO:0043124,0.5177979503677175
GO:0043149,0.5390467737769268
GO:0043153,0.46861874563945827
GO:0043154,0.6619324200038187
GO:0043161,0.3950029189227806
GO:0043162,0.364763355954839
GO:0043200,0.7189440992335505
GO:0043254,0.5075957713085296
GO:0043278,0.8474122950468235
GO:0043280,0.597220071474105
GO:0043303,0.8152597529541963
GO:0043330,0.7901518162663055
GO:0043388,0.6358137702761607
GO:0043392,0.5968697971319825
GO:0043393,0.5999470179647917
GO:0043401,0.7122778493813373
GO:0043406,0.7796669679311299
GO:0043407,0.6772443597680119
GO:0043408,0.7079495408968126
GO:0043409,0.6199216815706039
GO:0043410,0.783580748924783
GO:0043433,0.5747943314601711
GO:0043434,0.6871946327954758
GO:0043473,0.5866070964166534
GO:0043484,0.3939779623389101
GO:0043488,0.4178791488662898
GO:0043491,0.7292167010011399
