,gini
ENSG00000005436,0.44060766081617164
ENSG00000005448,0.6180080858167263
ENSG00000005469,0.5008227909682419
ENSG00000005471,0.8855285506146967
ENSG00000005483,0.3563103393520393
ENSG00000005486,0.3478897904516985
ENSG00000005513,0.9106620680176246
ENSG00000005700,0.4108437019299618
ENSG00000005801,0.3300878534896294
ENSG00000005810,0.5239471241250565
ENSG00000005812,0.30778921921026625
ENSG00000005844,0.8073173846903952
ENSG00000005882,0.38125138916762874
ENSG00000005884,0.6645261912435125
ENSG00000005889,0.34331312689471444
ENSG00000005893,0.42822954670259145
ENSG00000005961,0.944264698874375
ENSG00000005981,0.8515011008828743
ENSG00000006007,0.3723152804285675
ENSG00000006015,0.2682923252634445
ENSG00000006016,0.8002809560062447
ENSG00000006025,0.7086009619050454
ENSG00000006042,0.6074116855946157
ENSG00000006047,0.9197300091559137
ENSG00000006059,0.9656628782444099
ENSG00000006062,0.4951836907282577
ENSG00000006071,0.8875489710876229
ENSG00000006116,0.9618945238947596
ENSG00000006118,0.7843446416560467
ENSG00000006125,0.3181306077889127
ENSG00000006128,0.8959427343981134
ENSG00000006194,0.3256224044787126
ENSG00000006210,0.7460699784744023
ENSG00000006282,0.564615518769491
ENSG00000006283,0.9355940842673609
ENSG00000006327,0.694692694214279
ENSG00000006377,0.9086251153505117
ENSG00000006432,0.6391657889951965
ENSG00000006451,0.34234058209298734
ENSG00000006453,0.6601209935547449
ENSG00000006459,0.470497213289918
ENSG00000006468,0.7902374024872973
ENSG00000006530,0.4974579759293072
ENSG00000006534,0.6855070875767573
ENSG00000006555,0.7317705878196619
ENSG00000006576,0.5644119884145856
ENSG00000006606,0.8441843777483152
ENSG00000006607,0.5233884642289677
ENSG00000006611,0.8831126091523643
ENSG00000006625,0.38373681917503777
ENSG00000006634,0.6341830677016285
ENSG00000006638,0.9400281354286281
ENSG00000006652,0.3942172198673873
ENSG00000006659,0.9840189138752959
ENSG00000006695,0.4248511542250948
ENSG00000006704,0.6424487424519227
ENSG00000006712,0.2923080733114748
ENSG00000006715,0.4194204422907679
ENSG00000006740,0.7736549807533877
ENSG00000006744,0.316693085955377
ENSG00000006747,0.8193792099188522
ENSG00000006756,0.4773591313914503
ENSG00000006757,0.39362786344175804
ENSG00000006788,0.9255678361185165
ENSG00000006831,0.4266343321897627
ENSG00000006837,0.7687642871115152
ENSG00000007001,0.9150762928267131
ENSG00000007038,0.9239705208974064
ENSG00000007047,0.4620500751838708
ENSG00000007062,0.8463928506025614
ENSG00000007080,0.310870542977664
ENSG00000007129,0.8099271738290956
ENSG00000007168,0.34732769037669425
ENSG00000007171,0.8380284478086781
ENSG00000007174,0.8422862110093453
ENSG00000007202,0.31165513695890973
ENSG00000007216,0.899233742170876
ENSG00000007237,0.7393652060951926
ENSG00000007255,0.3859831304568643
ENSG00000007264,0.8063672924892249
ENSG00000007306,0.973597483265108
ENSG00000007312,0.9021851100509299
ENSG00000007314,0.9552962629828576
ENSG00000007341,0.512991065930327
ENSG00000007350,0.958018427198719
ENSG00000007372,0.9572490991961796
ENSG00000007376,0.33457953716838973
ENSG00000007384,0.5600745844698672
ENSG00000007392,0.3409550033382081
ENSG00000007402,0.8448457468816415
ENSG00000007516,0.7524969622562561
ENSG00000007520,0.3074660599200097
ENSG00000007541,0.38320723870411105
ENSG00000007545,0.4781144173774959
ENSG00000007866,0.5562402942365144
ENSG00000007908,0.9441974956521239
ENSG00000007923,0.38087547533907834
ENSG00000007933,0.9208644591918849
ENSG00000007944,0.4371537301693692
ENSG00000007952,0.9425961149338221
ENSG00000007968,0.8195202187836761
ENSG00000008018,0.30374997638535545
ENSG00000008056,0.8182392900315705
ENSG00000008083,0.5533729717265946
ENSG00000008086,0.6552523356837737
ENSG00000008118,0.9113290521921326
ENSG00000008128,0.44088035019663635
ENSG00000008130,0.39077958537463503
ENSG00000008196,0.9346953383835988
ENSG00000008197,0.9484976655083578
ENSG00000008226,0.8396548843439865
ENSG00000008256,0.5913536563609622
ENSG00000008277,0.9083436537489363
ENSG00000008282,0.39000339841316806
ENSG00000008283,0.5133930297902306
ENSG00000008294,0.3953022398755575
ENSG00000008300,0.8869634093595555
ENSG00000008311,0.5866935074665547
ENSG00000008323,0.7898215227097288
ENSG00000008324,0.2818262797329849
ENSG00000008382,0.4300863196019139
ENSG00000008394,0.7170975025725335
ENSG00000008405,0.4494078383146968
ENSG00000008438,0.9744216546171187
ENSG00000008441,0.5769445507496694
ENSG00000008513,0.493040590588637
ENSG00000008516,0.8832862767640121
ENSG00000008517,0.81579262303015
ENSG00000008710,0.5541129849385221
ENSG00000008735,0.8228695936856707
