go_id,Q,auc_sim,auc_real
SIMGO_223_Q3,Q3,0.7371996932999572,0.7835921373593843
SIMGO_224_Q2,Q2,0.5568077486863766,0.46848044748591733
SIMGO_224_Q3,Q3,0.6895964188259702,0.8546323134728933
SIMGO_225_Q2,Q2,0.46090999706830843,0.5297139135583185
SIMGO_225_Q3,Q3,0.7270133279209796,0.8397130070327485
SIMGO_226_Q2,Q2,0.4605816476106714,0.4052607011672087
SIMGO_226_Q3,Q3,0.6865862481113142,0.7820302664298402
SIMGO_227_Q2,Q2,0.48270022325959006,0.4535070219064536
SIMGO_227_Q3,Q3,0.7050066977877004,0.780198604401503
SIMGO_228_Q2,Q2,0.44055629975418886,0.4317132978093546
SIMGO_228_Q3,Q3,0.7064145411902668,0.8021978448786264
SIMGO_229_Q2,Q2,0.5318448458606769,0.4570284078651744
SIMGO_229_Q3,Q3,0.7053183591547707,0.7873284182164546
SIMGO_22_Q2,Q2,0.5020273323861715,0.5563840852575488
SIMGO_22_Q3,Q3,0.7101756308774777,0.7801745885139135
SIMGO_230_Q2,Q2,0.480500507408159,0.5671919938122525
SIMGO_230_Q3,Q3,0.6438507994497441,0.8140214008140413
SIMGO_231_Q2,Q2,0.44729247006291856,0.46638572507294535
SIMGO_231_Q3,Q3,0.7547678776808064,0.7922568490627597
SIMGO_232_Q2,Q2,0.4509789143720543,0.4246058238636363
SIMGO_232_Q3,Q3,0.7130946034323344,0.8418083126110125
SIMGO_233_Q2,Q2,0.5172028054033331,0.5427575173923568
SIMGO_233_Q3,Q3,0.78176343504048,0.804089255128539
SIMGO_234_Q2,Q2,0.5013270640236339,0.4779638838895731
SIMGO_234_Q3,Q3,0.7601851475993956,0.8152587962305252
SIMGO_235_Q2,Q2,0.5077126040186727,0.559231263090314
SIMGO_235_Q3,Q3,0.75836280810951,0.825968656920632
SIMGO_236_Q2,Q2,0.536591254538484,0.6016524807578449
SIMGO_236_Q3,Q3,0.67928976388607,0.7898842263690231
SIMGO_237_Q2,Q2,0.5176727330131023,0.4834012402684704
SIMGO_237_Q3,Q3,0.69539025325305,0.7648313640059041
SIMGO_238_Q2,Q2,0.489624247344564,0.44062387030064804
SIMGO_238_Q3,Q3,0.758606454231784,0.8057218235642393
SIMGO_239_Q2,Q2,0.4661222289876643,0.5379214314463622
SIMGO_239_Q3,Q3,0.6453757752069097,0.8488284761032701
SIMGO_23_Q2,Q2,0.4837013733847506,0.4629178144543634
SIMGO_23_Q3,Q3,0.7112016327266986,0.8447980580224984
SIMGO_240_Q2,Q2,0.4962046771756535,0.470009024439656
SIMGO_240_Q3,Q3,0.6985444827819498,0.8240005578184036
SIMGO_241_Q2,Q2,0.4822178923392644,0.48970046181172294
SIMGO_241_Q3,Q3,0.7940957084545475,0.8557271918885785
SIMGO_242_Q2,Q2,0.5311362334528562,0.5374676623198931
SIMGO_242_Q3,Q3,0.7268095077013282,0.8280312777080554
SIMGO_243_Q2,Q2,0.4794489321877185,0.46766271166370627
SIMGO_243_Q3,Q3,0.7166174593509684,0.8290398575033084
SIMGO_244_Q2,Q2,0.49174174052274316,0.5163383401871716
SIMGO_244_Q3,Q3,0.7605727623300182,0.7937608011535263
SIMGO_245_Q2,Q2,0.47286245856166703,0.48111317939609227
SIMGO_245_Q3,Q3,0.7052842162235302,0.7557213025458851
SIMGO_246_Q2,Q2,0.4280278736215412,0.5662777198909623
SIMGO_246_Q3,Q3,0.7704092190424645,0.8205011589695826
SIMGO_247_Q2,Q2,0.5133642288523554,0.4855554240039572
SIMGO_247_Q3,Q3,0.6232866968856415,0.7665506299138012
SIMGO_248_Q2,Q2,0.44862859977899555,0.43526022754780924
SIMGO_248_Q3,Q3,0.7183972667613828,0.7831933214920072
SIMGO_249_Q2,Q2,0.49529314660713075,0.49669655417406744
SIMGO_249_Q3,Q3,0.6770299258056514,0.7637729780935465
SIMGO_24_Q2,Q2,0.47635938028550173,0.45989679100059205
SIMGO_24_Q3,Q3,0.7096950589721038,0.8260452253902097
SIMGO_250_Q2,Q2,0.48341294003563134,0.5384184411716731
